company_id,company_name,year,quarter,report_type,revenue_q,revenue_q_prev,revenue_yoy,gross_profit_q,gross_profit_q_prev,gross_profit_yoy,operating_income_q,operating_income_q_prev,operating_income_yoy,net_income_q,net_income_q_prev,net_income_yoy,eps_q,eps_q_prev,eps_change_q,revenue_ytd,revenue_ytd_prev,revenue_ytd_yoy,gross_profit_ytd,gross_profit_ytd_prev,gross_profit_ytd_yoy,operating_income_ytd,operating_income_ytd_prev,operating_income_ytd_yoy,net_income_ytd,net_income_ytd_prev,net_income_ytd_yoy,eps_ytd,eps_ytd_prev,eps_change_ytd,total_assets_q,total_assets_q_prev,total_liabilities_q,total_liabilities_q_prev,debt_ratio_q,debt_ratio_q_prev,debt_ratio_yoy_change,gross_margin_q,gross_margin_q_prev,gross_margin_yoy_change,operating_margin_q,operating_margin_q_prev,operating_margin_yoy_change,net_margin_q,net_margin_q_prev,net_margin_yoy_change
1709,和益化學工業股份有限公司,2025,3,合併,2143.09,2575.26,-16.78,277.41,422.11,-34.28,109.91,179.41,-38.74,161.63,196.22,-17.63,0.34,0.41,-0.07,6959.0,8098.82,-14.07,981.23,1203.01,-18.44,461.49,540.95,-14.69,413.14,655.88,-37.01,0.87,1.37,-0.5,11946.06,13438.52,2843.93,3824.29,23.81,28.46,-4.65,12.94,16.39,-3.45,5.13,6.97,-1.84,7.54,7.62,-0.08
1710,東聯化學股份有限公司,2025,3,合併,5387.41,6534.37,-17.55,-38.4,405.81,-109.46,-308.08,95.71,-421.89,-246.68,51.52,-578.8,-0.28,0.06,-0.34,17337.02,18186.08,-4.67,276.11,964.62,-71.38,-565.27,87.19,-748.32,-511.48,90.09,-667.74,-0.58,0.1,-0.68,31613.39,32115.72,19431.99,17561.42,61.47,54.68,6.79,-0.71,6.21,-6.92,-5.72,1.46,-7.18,-4.58,0.79,-5.37
1711,台灣永光化學工業股份有限公司,2025,3,合併,1805.86,2035.82,-11.3,288.03,448.76,-35.82,-101.32,35.32,-386.86,-60.97,45.94,-232.72,-0.11,0.08,-0.19,5733.83,6137.07,-6.57,1112.24,1346.52,-17.4,-101.04,143.37,-170.47,-96.32,199.55,-148.27,-0.18,0.36,-0.54,12724.9,13512.49,4310.83,4612.45,33.88,34.13,-0.25,15.95,22.04,-6.09,-5.61,1.73,-7.34,-3.38,2.26,-5.64
1712,興農股份有限公司,2025,3,合併,4372.69,4662.75,-6.22,1354.74,1424.74,-4.91,258.36,287.19,-10.04,235.2,245.76,-4.3,0.56,0.58,-0.02,14234.4,14568.86,-2.3,4396.27,4329.25,1.55,1038.45,1009.74,2.84,869.57,815.55,6.62,2.07,1.94,0.13,15018.29,15290.79,6701.12,7060.99,44.62,46.18,-1.56,30.98,30.56,0.42,5.91,6.16,-0.25,5.38,5.27,0.11
1714,和桐化學股份有限公司,2025,3,合併,5973.24,5098.84,17.15,581.46,466.61,24.61,286.83,172.27,66.5,166.04,87.0,90.85,0.17,0.08,0.09,16916.5,14588.09,15.96,1496.82,1308.25,14.41,624.43,661.78,-5.64,364.99,356.92,2.26,0.37,0.35,0.02,23056.09,23944.15,6892.12,6931.68,29.89,28.95,0.94,9.73,9.15,0.58,4.8,3.38,1.42,2.78,1.71,1.07
1717,長興材料工業股份有限公司,2025,3,合併,10096.32,11333.52,-10.92,1991.48,2245.89,-11.33,315.12,518.35,-39.21,574.55,456.64,25.82,0.49,0.39,0.1,30561.71,32923.65,-7.17,6213.45,6608.22,-5.97,1293.36,1691.38,-23.53,1276.64,1347.83,-5.28,1.09,1.14,-0.05,58888.49,62648.58,32052.85,34611.1,54.43,55.25,-0.82,19.72,19.82,-0.1,3.12,4.57,-1.45,5.69,4.03,1.66
1720,生達化學製藥股份有限公司,2025,3,合併,1769.69,1742.44,1.56,737.36,744.66,-0.98,347.99,346.96,0.3,307.6,217.39,41.5,1.72,1.22,0.5,5237.64,5116.08,2.38,2172.79,2249.07,-3.39,1009.99,1060.79,-4.79,698.45,685.87,1.83,3.91,3.84,0.07,11623.44,11162.94,2602.01,2282.56,22.39,20.45,1.94,41.67,42.74,-1.07,19.66,19.91,-0.25,17.38,12.48,4.9
1721,三晃股份有限公司,2025,3,合併,483.96,648.1,-25.33,-2.77,37.39,-107.41,-46.54,-11.76,-295.75,-44.25,-20.39,-117.02,-0.24,-0.11,-0.13,1374.01,1796.23,-23.51,-50.41,15.26,-430.34,-188.28,-131.64,-43.03,-207.89,-141.66,-46.75,-1.12,-0.77,-0.35,3163.39,3540.96,1415.56,1568.57,44.75,44.3,0.45,-0.57,5.77,-6.34,-9.62,-1.81,-7.81,-9.14,-3.15,-5.99
1722,台灣肥料股份有限公司,2025,3,合併,3020.1,2955.02,2.2,418.26,469.12,-10.84,115.61,170.12,-32.04,561.74,737.93,-23.88,0.57,0.75,-0.18,9363.27,9170.63,2.1,1166.07,1371.18,-14.96,279.31,535.8,-47.87,1092.0,1513.36,-27.84,1.11,1.54,-0.43,81728.23,81770.46,27573.53,26774.81,33.74,32.74,1.0,13.85,15.88,-2.03,3.83,5.76,-1.93,18.6,24.97,-6.37
1723,中鋼碳素化學股份有限公司,2025,3,合併,1390.6,2100.28,-33.79,241.53,516.53,-53.24,87.51,358.79,-75.61,122.03,344.48,-64.58,0.53,1.48,-0.95,4513.68,5858.85,-22.96,872.37,1433.22,-39.13,441.38,992.66,-55.54,496.46,967.38,-48.68,2.14,4.17,-2.03,11134.08,11127.92,3444.17,3013.01,30.93,27.08,3.85,17.37,24.59,-7.22,6.29,17.08,-10.79,8.77,16.4,-7.63
1725,元禎企業股份有限公司,2025,3,合併,1955.35,2159.46,-9.45,124.34,129.96,-4.32,69.88,74.64,-6.38,233.57,196.36,18.95,1.28,1.08,0.2,6237.51,6107.71,2.13,294.62,310.71,-5.18,128.18,143.06,-10.4,248.49,303.7,-18.18,1.37,1.67,-0.3,8436.84,8030.93,2261.89,2584.64,26.81,32.18,-5.37,6.36,6.02,0.34,3.57,3.46,0.11,11.95,9.09,2.86
1726,永記造漆工業股份有限公司,2025,3,合併,2262.36,2354.67,-3.92,608.16,573.14,6.11,254.02,200.9,26.44,246.11,187.82,31.04,1.52,1.16,0.36,7278.67,6868.65,5.97,1899.26,1742.96,8.97,835.44,686.5,21.7,692.64,619.31,11.84,4.28,3.82,0.46,11483.12,11366.96,1433.12,1375.82,12.48,12.1,0.38,26.88,24.34,2.54,11.23,8.53,2.7,10.88,7.98,2.9
1730,花仙子企業股份有限公司,2025,3,合併,581.33,628.39,-7.49,303.02,297.32,1.92,92.3,88.9,3.82,75.26,68.23,10.3,1.19,1.08,0.11,1812.38,1896.08,-4.41,921.49,904.35,1.9,285.85,221.09,29.29,215.97,185.86,16.2,3.42,2.94,0.48,2618.73,2485.17,540.43,470.3,20.64,18.92,1.72,52.12,47.32,4.8,15.88,14.15,1.73,12.95,10.86,2.09
1731,美吾華股份有限公司,2025,3,合併,372.25,351.8,5.81,232.66,225.77,3.05,49.62,47.24,5.04,40.12,39.43,1.75,0.31,0.3,0.01,1169.24,1109.78,5.36,742.39,720.56,3.03,176.59,170.65,3.48,145.66,144.26,0.97,1.1,1.09,0.01,3106.92,3082.02,1022.35,1010.74,32.91,32.79,0.12,62.5,64.17,-1.67,13.33,13.43,-0.1,10.78,11.21,-0.43
1732,毛寶股份有限公司,2025,3,合併,169.74,143.72,18.1,70.86,61.51,15.2,12.84,4.54,182.82,12.72,3.41,273.02,0.3,0.08,0.22,506.38,445.58,13.65,207.66,184.76,12.39,33.84,11.64,190.72,15.87,13.09,21.24,0.37,0.31,0.06,647.29,635.28,159.88,143.41,24.7,22.57,2.13,41.75,42.8,-1.05,7.56,3.16,4.4,7.5,2.37,5.13
1733,五鼎生物技術股份有限公司,2025,3,合併,437.21,509.56,-14.2,106.82,143.93,-25.78,8.02,47.32,-83.05,22.14,33.07,-33.05,0.22,0.33,-0.11,1505.91,1398.21,7.7,406.38,370.34,9.73,107.48,80.69,33.2,112.81,89.5,26.04,1.13,0.9,0.23,2309.41,2335.28,494.69,557.62,21.42,23.88,-2.46,24.43,28.25,-3.82,1.84,9.29,-7.45,5.06,6.49,-1.43
1734,杏輝藥品工業股份有限公司,2025,3,合併,872.73,749.52,16.44,382.49,272.11,40.56,108.87,54.74,98.89,83.35,47.62,75.03,0.44,0.25,0.19,2491.3,2296.24,8.49,1074.43,889.33,20.81,320.82,206.98,55.0,263.8,222.94,18.33,1.39,1.17,0.22,6126.12,6263.25,2553.03,2793.84,41.67,44.61,-2.94,43.83,36.3,7.53,12.48,7.3,5.18,9.55,6.35,3.2
1735,日勝化工股份有限公司,2025,3,合併,559.29,685.99,-18.47,102.41,129.11,-20.68,15.69,32.09,-51.11,19.85,19.33,2.69,0.2,0.19,0.01,1743.2,1981.75,-12.04,306.34,346.89,-11.69,45.29,85.52,-47.04,20.12,71.8,-71.98,0.2,0.72,-0.52,3113.83,3345.51,1648.68,1794.98,52.95,53.65,-0.7,18.31,18.82,-0.51,2.81,4.68,-1.87,3.55,2.82,0.73
1736,喬山健康科技股份有限公司,2025,3,合併,12041.83,12075.06,-0.28,6220.46,6224.2,-0.06,775.8,966.93,-19.77,647.78,474.73,36.45,2.14,1.57,0.57,34957.01,30409.04,14.96,18059.77,15482.59,16.65,1697.67,1042.8,62.8,1035.98,628.92,64.72,3.41,2.08,1.33,44547.16,40680.76,33227.78,30325.17,74.59,74.54,0.05,51.66,51.55,0.11,6.44,8.01,-1.57,5.38,3.93,1.45
1737,臺鹽實業股份有限公司,2025,3,合併,814.82,838.93,-2.87,323.98,333.47,-2.85,95.97,107.38,-10.63,72.36,91.59,-21.0,0.36,0.45,-0.09,2491.21,2455.95,1.44,1020.19,1015.24,0.49,342.46,290.1,18.05,256.78,294.87,-12.92,1.28,1.47,-0.19,8201.1,8230.07,1555.32,1678.75,18.96,20.4,-1.44,39.76,39.75,0.01,11.78,12.8,-1.02,8.88,10.92,-2.04
1752,南光化學製藥股份有限公司,2025,3,合併,523.84,579.89,-9.67,167.82,196.57,-14.63,51.27,85.82,-40.26,46.64,58.11,-19.74,0.46,0.58,-0.12,1645.02,1620.65,1.5,588.2,527.78,11.45,232.54,207.21,12.22,170.6,156.94,8.7,1.69,1.55,0.14,3783.45,3541.47,1350.84,1209.4,35.7,34.15,1.55,32.04,33.9,-1.86,9.79,14.8,-5.01,8.9,10.02,-1.12
1760,寶齡富錦生技股份有限公司,2025,3,合併,531.95,501.2,6.14,300.29,258.93,15.97,99.52,58.03,71.5,75.35,27.72,171.83,0.88,0.32,0.56,1517.25,1507.11,0.67,830.95,805.0,3.22,235.5,151.56,55.38,141.55,91.71,54.35,1.65,1.07,0.58,3124.68,3140.75,1222.69,1259.67,39.13,40.11,-0.98,56.45,51.66,4.79,18.71,11.58,7.13,14.17,5.53,8.64
1762,中化合成生技股份有限公司,2025,3,合併,154.47,348.18,-55.64,-9.22,87.88,-110.49,-88.42,-4.76,-1757.56,-42.58,-8.24,-416.75,-0.77,-0.11,-0.66,691.46,1061.05,-34.83,80.53,322.88,-75.06,-156.57,33.02,-574.17,-102.59,53.39,-292.15,-1.84,0.69,-2.53,4438.66,4866.91,1225.09,1528.64,27.6,31.41,-3.81,-5.97,25.24,-31.21,-57.24,-1.37,-55.87,-27.56,-2.37,-25.19
1773,勝一化工股份有限公司,2025,3,合併,2918.16,2876.2,1.46,1055.36,918.57,14.89,634.76,570.61,11.24,549.73,477.91,15.03,1.83,1.59,0.24,8521.27,8162.0,4.4,2929.12,2677.77,9.39,1765.09,1588.73,11.1,1502.78,1340.39,12.12,5.01,4.47,0.54,16265.49,15434.2,5685.36,6113.1,34.95,39.61,-4.66,36.17,31.94,4.23,21.75,19.84,1.91,18.84,16.62,2.22
1776,展宇科技材料股份有限公司,2025,3,合併,248.89,317.4,-21.58,42.66,55.51,-23.15,9.75,12.02,-18.89,1.13,13.97,-91.91,0.02,0.23,-0.21,768.67,890.99,-13.73,118.77,161.04,-26.25,6.0,28.59,-79.01,2.74,38.83,-92.94,0.05,0.65,-0.6,1532.82,1694.89,608.68,677.84,39.71,39.99,-0.28,17.14,17.49,-0.35,3.92,3.79,0.13,0.45,4.4,-3.95
1783,和康生物科技股份有限公司,2025,3,合併,200.86,173.94,15.48,135.04,128.38,5.19,53.14,49.95,6.39,75.53,49.52,52.52,0.84,0.56,0.28,586.86,475.02,23.54,398.45,332.33,19.9,174.55,115.66,50.92,181.57,137.67,31.89,2.02,1.55,0.47,1707.56,1532.95,234.0,198.35,13.7,12.94,0.76,67.23,73.81,-6.58,26.46,28.71,-2.25,37.61,28.47,9.14
1786,科妍生物科技股份有限公司,2025,3,合併,221.41,222.2,-0.36,154.08,160.35,-3.91,46.44,74.74,-37.86,58.32,57.17,2.01,0.81,0.82,-0.01,635.23,628.11,1.13,449.04,466.17,-3.67,139.99,187.88,-25.49,99.15,176.69,-43.88,1.38,2.58,-1.2,2609.87,2146.26,689.27,321.64,26.41,14.99,11.42,69.59,72.16,-2.57,20.97,33.64,-12.67,26.34,25.73,0.61
1789,台灣神隆股份有限公司,2025,3,合併,721.5,724.22,-0.38,215.83,278.99,-22.64,-19.62,31.84,-161.62,15.45,27.1,-42.99,0.02,0.03,-0.01,2155.38,2369.81,-9.05,763.37,923.06,-17.3,100.87,254.82,-60.42,95.67,242.01,-60.47,0.12,0.31,-0.19,12311.95,11784.3,1319.0,1344.4,10.71,11.41,-0.7,29.91,38.52,-8.61,-2.72,4.4,-7.12,2.14,3.74,-1.6
1795,美時化學製藥股份有限公司,2025,3,合併,4770.7,5234.2,-8.86,2734.5,3315.5,-17.52,1192.77,2112.31,-43.53,1434.71,1565.11,-8.33,5.53,5.98,-0.45,14247.51,14175.28,0.51,8442.94,8497.99,-0.65,4411.2,5001.12,-11.8,3598.4,3932.98,-8.51,13.82,15.03,-1.21,39599.55,37234.5,17427.32,17015.63,44.01,45.7,-1.69,57.32,63.34,-6.02,25.0,40.36,-15.36,30.07,29.9,0.17
1802,台灣玻璃工業股份有限公司,2025,3,合併,10726.8,10101.27,6.19,1250.7,344.64,262.9,148.14,-946.48,115.65,277.16,-1095.54,125.3,0.1,-0.38,0.48,30702.53,30942.72,-0.78,3339.48,2424.11,37.76,-145.77,-1171.6,87.56,-960.18,-1525.07,37.04,-0.33,-0.52,0.19,86865.65,90892.97,39460.18,39858.59,45.43,43.85,1.58,11.66,3.41,8.25,1.38,-9.37,10.75,2.58,-10.85,13.43
1805,寶徠建設股份有限公司,2025,3,合併,0.34,1.32,-74.24,0.34,-0.23,247.83,-10.41,-11.66,10.72,-9.78,17.63,-155.47,-0.07,0.17,-0.24,97.36,4.71,1967.09,42.63,-0.4,10757.5,7.45,-34.86,121.37,8.03,79.65,-89.92,0.06,0.79,-0.73,2034.47,2133.82,425.52,1178.81,20.92,55.24,-34.32,100.0,-17.22,117.22,-3036.15,-884.98,-2151.17,-2851.6,1337.33,-4188.93
1806,冠軍建材股份有限公司,2025,3,合併,780.01,885.2,-11.88,197.26,232.29,-15.08,39.43,60.08,-34.37,60.25,68.61,-12.18,0.16,0.18,-0.02,2558.34,2570.09,-0.46,611.3,681.16,-10.26,124.05,127.42,-2.64,88.67,83.94,5.63,0.23,0.22,0.01,8164.79,8289.06,2969.01,2734.84,36.36,32.99,3.37,25.29,26.24,-0.95,5.06,6.79,-1.73,7.72,7.75,-0.03
1808,潤隆建設股份有限公司,2025,3,合併,34.74,1980.41,-98.25,0.66,777.55,-99.92,-102.83,527.91,-119.48,-134.37,443.23,-130.32,-0.14,0.45,-0.59,103.61,8591.18,-98.79,19.18,3911.18,-99.51,-335.17,3001.41,-111.17,-364.33,2505.01,-114.54,-0.37,2.52,-2.89,54615.72,49464.95,43435.87,34648.85,79.53,70.05,9.48,1.91,39.26,-37.35,-296.03,26.66,-322.69,-386.81,22.38,-409.19
1809,中國製釉股份有限公司,2025,3,合併,660.46,561.77,17.57,123.37,117.99,4.56,-0.33,11.74,-102.81,4.35,19.1,-77.23,0.02,0.12,-0.1,1860.81,1772.02,5.01,360.76,351.81,2.54,13.98,23.32,-40.05,19.11,44.79,-57.33,0.11,0.27,-0.16,4449.34,4497.65,1166.8,1139.91,26.22,25.34,0.88,18.68,21.0,-2.32,-0.05,2.09,-2.14,0.66,3.4,-2.74
1810,和成欣業股份有限公司,2025,3,合併,1058.23,1162.46,-8.97,273.69,302.49,-9.52,-18.94,6.38,-396.87,10.48,48.21,-78.26,0.03,0.16,-0.13,3435.07,3559.37,-3.49,883.75,890.15,-0.72,-34.58,-0.75,-4510.67,10.87,56.39,-80.72,0.04,0.19,-0.15,10215.64,10406.04,3370.07,3588.74,32.99,34.49,-1.5,25.86,26.02,-0.16,-1.79,0.55,-2.34,0.99,4.15,-3.16
1817,凱撒衛浴股份有限公司,2025,3,合併,657.95,714.69,-7.94,240.15,250.86,-4.27,91.35,93.11,-1.89,88.08,72.63,21.27,1.21,1.01,0.2,1946.15,2012.91,-3.32,702.31,707.04,-0.67,241.26,255.74,-5.66,199.9,220.49,-9.34,2.75,3.06,-0.31,2940.58,2827.16,748.65,640.4,25.46,22.65,2.81,36.5,35.1,1.4,13.88,13.03,0.85,13.39,10.16,3.23
1903,士林紙業股份有限公司,2025,3,合併,36.89,37.95,-2.79,23.08,22.38,3.13,9.78,-15.81,161.86,196.08,30.2,549.27,0.75,0.12,0.63,114.3,116.08,-1.53,74.66,70.16,6.41,-13.53,-33.76,59.92,139.41,0.12,116075.0,0.54,0.0,0.54,10194.92,10863.39,5038.37,4928.1,49.42,45.36,4.06,62.56,58.99,3.57,26.5,-41.67,68.17,531.48,79.58,451.9
1904,正隆股份有限公司,2025,3,合併,10560.78,12520.79,-15.65,1797.7,1674.47,7.36,332.06,151.7,118.89,158.28,50.48,213.55,0.14,0.05,0.09,31612.1,33303.86,-5.08,5342.19,5477.37,-2.47,1072.11,1098.24,-2.38,188.43,487.59,-61.35,0.17,0.44,-0.27,70071.87,71008.6,40992.36,40910.85,58.5,57.61,0.89,17.02,13.37,3.65,3.14,1.21,1.93,1.5,0.4,1.1
1905,中華紙漿股份有限公司,2025,3,合併,4527.07,5021.11,-9.84,-86.74,505.43,-117.16,-539.99,-33.1,-1531.39,-310.93,72.32,-529.94,-0.28,0.07,-0.35,14093.78,15710.52,-10.29,299.33,1308.43,-77.12,-1248.14,-277.24,-350.2,-933.28,-65.21,-1331.19,-0.85,-0.06,-0.79,39289.08,38380.9,21913.22,19926.79,55.77,51.92,3.85,-1.92,10.07,-11.99,-11.93,-0.66,-11.27,-6.87,1.44,-8.31
1907,永豐餘投資控股股份有限公司,2025,3,合併,18498.26,20075.08,-7.85,2132.82,2736.11,-22.05,-378.7,-12.81,-2856.28,1508.33,780.8,93.18,0.91,0.47,0.44,54747.28,57725.44,-5.16,6910.12,7974.36,-13.35,-825.04,88.51,-1032.14,1436.81,1072.69,33.94,0.87,0.65,0.22,164852.2,160376.46,80461.17,77015.16,48.81,48.02,0.79,11.53,13.63,-2.1,-2.05,-0.06,-1.99,8.15,3.89,4.26
1909,榮成紙業股份有限公司,2025,3,合併,11262.75,11751.07,-4.16,906.06,1055.26,-14.14,-198.2,-82.3,-140.83,-144.31,-263.32,45.2,-0.11,-0.2,0.09,32676.83,35089.95,-6.88,2904.44,3617.63,-19.71,-318.93,394.83,-180.78,-714.0,-129.07,-453.19,-0.54,-0.1,-0.44,67517.63,72846.71,47795.6,50378.82,70.79,69.16,1.63,8.04,8.98,-0.94,-1.76,-0.7,-1.06,-1.28,-2.24,0.96
2002,中國鋼鐵股份有限公司,2025,3,合併,73515.65,85615.74,-14.13,198.0,1890.97,-89.53,-3016.26,-1223.19,-146.59,-2480.49,-81.36,-2948.78,-0.16,-0.01,-0.15,241782.58,273941.87,-11.74,5381.08,10762.42,-50.0,-4259.74,849.77,-601.28,-4138.99,1883.54,-319.75,-0.27,0.12,-0.39,674937.82,697843.18,351298.52,354882.7,52.05,50.85,1.2,0.27,2.21,-1.94,-4.1,-1.43,-2.67,-3.37,-0.1,-3.27
2006,東和鋼鐵企業股份有限公司,2025,3,合併,13848.82,14869.59,-6.86,1941.57,2015.93,-3.69,1220.99,1360.02,-10.22,1125.73,1080.29,4.21,1.54,1.48,0.06,44023.55,45150.61,-2.5,6372.66,6257.04,1.85,4349.19,4306.23,1.0,3323.0,3335.86,-0.39,4.55,4.57,-0.02,51744.26,55290.83,18887.43,23698.72,36.5,42.86,-6.36,14.02,13.56,0.46,8.82,9.15,-0.33,8.13,7.27,0.86
2010,春源鋼鐵工業股份有限公司,2025,3,合併,6199.35,6173.79,0.41,671.73,550.84,21.95,450.58,325.01,38.64,371.82,302.7,22.83,0.57,0.47,0.1,18159.74,17601.45,3.17,2010.37,1489.83,34.94,1308.34,834.97,56.69,1124.63,754.12,49.13,1.74,1.16,0.58,23702.47,21868.4,11008.83,9531.73,46.45,43.59,2.86,10.84,8.92,1.92,7.27,5.26,2.01,6.0,4.9,1.1
2012,春雨工廠股份有限公司,2025,3,合併,2046.28,2379.78,-14.01,251.94,313.33,-19.59,39.34,88.41,-55.5,32.86,42.55,-22.77,0.12,0.15,-0.03,6381.2,6600.04,-3.32,882.73,939.1,-6.0,260.14,298.51,-12.85,69.88,259.08,-73.03,0.25,0.93,-0.68,11287.51,11992.52,6807.86,6865.35,60.31,57.25,3.06,12.31,13.17,-0.86,1.92,3.72,-1.8,1.61,1.79,-0.18
2013,中國鋼鐵結構股份有限公司,2025,3,合併,4778.03,4889.88,-2.29,248.29,268.81,-7.63,154.69,175.46,-11.84,180.02,145.02,24.13,0.9,0.73,0.17,15696.08,14257.6,10.09,753.96,765.85,-1.55,474.53,502.19,-5.51,453.32,400.31,13.24,2.27,2.0,0.27,14556.25,15231.59,9083.47,9899.51,62.4,64.99,-2.59,5.2,5.5,-0.3,3.24,3.59,-0.35,3.77,2.97,0.8
2014,中鴻鋼鐵股份有限公司,2025,3,合併,4116.57,6705.24,-38.61,-446.91,-717.58,37.72,-547.55,-833.8,34.33,-535.45,-609.0,12.08,-0.37,-0.42,0.05,15237.39,24013.72,-36.55,-1451.72,-746.84,-94.38,-1774.08,-1114.8,-59.14,-1584.32,-816.27,-94.09,-1.1,-0.57,-0.53,28012.84,32195.59,15460.31,17461.69,55.19,54.24,0.95,-10.86,-10.7,-0.16,-13.3,-12.44,-0.86,-13.01,-9.08,-3.93
2015,豐興鋼鐵股份有限公司,2025,3,合併,6644.23,8179.36,-18.77,826.08,718.87,14.91,630.36,514.78,22.45,567.58,456.09,24.44,0.98,0.78,0.2,22456.65,25693.27,-12.6,2582.36,2701.82,-4.42,1944.43,2039.64,-4.67,1709.19,1831.6,-6.68,2.94,3.15,-0.21,24777.07,26538.25,2809.32,4731.37,11.34,17.83,-6.49,12.43,8.79,3.64,9.49,6.29,3.2,8.54,5.58,2.96
2017,官田鋼鐵股份有限公司及子公司,2025,3,合併,701.72,885.23,-20.73,-21.15,56.82,-137.22,-129.15,-48.78,-164.76,-100.37,-43.05,-133.15,-0.23,-0.1,-0.13,2122.95,2472.73,-14.15,30.18,208.96,-85.56,-279.64,-97.8,-185.93,-132.11,214.18,-161.68,-0.31,0.5,-0.81,13796.51,13371.67,7056.56,6284.01,51.15,46.99,4.16,-3.01,6.42,-9.43,-18.41,-5.51,-12.9,-14.3,-4.86,-9.44
2020,美亞鋼管廠股份有限公司,2025,3,合併,1597.19,1234.24,29.41,301.2,178.84,68.42,105.4,104.21,1.14,156.61,191.13,-18.06,0.59,0.72,-0.13,3735.26,4074.68,-8.33,686.17,623.6,10.03,257.9,378.94,-31.94,443.27,759.92,-41.67,1.66,2.85,-1.19,9411.76,8203.45,5069.73,3692.35,53.87,45.01,8.86,18.86,14.49,4.37,6.6,8.44,-1.84,9.81,15.49,-5.68
2022,聚亨企業股份有限公司,2025,3,合併,2530.47,1966.08,28.71,268.3,4.94,5331.17,64.04,-194.17,132.98,14.95,-62.47,123.93,0.05,-0.19,0.24,6773.58,5962.32,13.61,749.72,428.35,75.03,131.61,-149.26,188.17,5.73,-39.7,114.43,0.02,-0.12,0.14,9767.23,10179.9,3094.97,3114.58,31.69,30.6,1.09,10.6,0.25,10.35,2.53,-9.88,12.41,0.59,-3.18,3.77
2023,燁輝企業股份有限公司,2025,3,合併,15974.03,16737.89,-4.56,1430.33,984.25,45.32,134.75,-217.99,161.81,-1039.34,-764.36,-35.98,-0.54,-0.39,-0.15,52616.66,56154.85,-6.3,4471.89,4699.82,-4.85,394.42,583.85,-32.44,-2711.11,-820.6,-230.38,-1.4,-0.41,-0.99,95934.57,100078.9,61400.07,59681.7,64.0,59.63,4.37,8.95,5.88,3.07,0.84,-1.3,2.14,-6.51,-4.57,-1.94
2027,大成不銹鋼工業股份有限公司,2025,3,合併,25864.42,21739.94,18.97,6818.53,4222.4,61.48,4023.21,1450.86,177.3,2316.18,289.59,699.81,1.0,0.13,0.87,77364.14,69100.08,11.96,18928.87,12971.18,45.93,10614.61,4878.82,117.57,4825.34,2289.14,110.79,2.08,0.99,1.09,151434.2,134636.39,67516.26,58572.86,44.58,43.5,1.08,26.36,19.42,6.94,15.55,6.67,8.88,8.96,1.33,7.63
2029,盛餘股份有限公司,2025,3,合併,2934.68,3356.02,-12.55,177.78,245.02,-27.44,-56.26,93.14,-160.4,-16.55,83.04,-119.93,-0.05,0.26,-0.31,10385.31,9966.77,4.2,1021.37,896.3,13.95,185.36,418.81,-55.74,152.56,395.12,-61.39,0.47,1.23,-0.76,11222.33,10957.68,1201.86,927.57,10.71,8.47,2.24,6.06,7.3,-1.24,-1.92,2.78,-4.7,-0.56,2.47,-3.03
2030,彰源企業股份有限公司,2025,3,合併,2482.71,3122.09,-20.48,199.68,349.86,-42.93,22.02,150.66,-85.38,20.51,101.3,-79.75,0.07,0.36,-0.29,7682.86,9403.29,-18.3,702.93,905.22,-22.35,154.74,293.82,-47.34,35.25,185.22,-80.97,0.13,0.66,-0.53,11421.61,12093.04,6730.1,7118.43,58.92,58.86,0.06,8.04,11.21,-3.17,0.89,4.83,-3.94,0.83,3.24,-2.41
2031,新光鋼鐵股份有限公司,2025,3,合併,3820.41,3362.91,13.6,331.82,178.18,86.23,198.27,136.1,45.68,192.93,-669.62,128.81,0.6,-2.09,2.69,13465.02,10499.07,28.25,1077.38,826.21,30.4,663.05,383.85,72.74,857.36,1525.09,-43.78,2.67,4.75,-2.08,29184.6,30195.63,16826.71,17353.63,57.66,57.47,0.19,8.69,5.3,3.39,5.19,4.05,1.14,5.05,-19.91,24.96
2034,允強實業股份有限公司,2025,3,合併,2955.09,3796.59,-22.16,373.09,470.93,-20.78,165.91,176.69,-6.1,210.89,2.8,7431.79,0.4,0.01,0.39,9914.93,10434.5,-4.98,922.52,1370.67,-32.7,244.03,580.99,-58.0,170.3,80.81,110.74,0.33,0.17,0.16,22090.72,23355.72,12612.45,14416.58,57.09,61.73,-4.64,12.63,12.4,0.23,5.61,4.65,0.96,7.14,0.07,7.07
2038,海光企業股份有限公司,2025,3,合併,1820.03,2483.2,-26.71,-25.39,63.76,-139.82,-68.58,14.09,-586.73,-67.98,-16.27,-317.82,-0.35,-0.08,-0.27,6815.15,7061.99,-3.5,131.0,198.16,-33.89,-17.46,44.06,-139.63,-24.22,38.29,-163.25,-0.12,0.2,-0.32,9891.08,9500.55,5769.81,5362.62,58.33,56.45,1.88,-1.39,2.57,-3.96,-3.77,0.57,-4.34,-3.74,-0.66,-3.08
